#Digilent WaveForms Oscilloscope Acquisition,,,,,
#Device Name: Discovery2,,,,,
#Serial Number: SN:210321AC1D4D,,,,,
#Date Time: 2020-10-28 18:30:21.431,,,,,
#Sample rate: 160000Hz,,,,,
#Samples: 8192,,,,,
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s,,,,,
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X,,,,,
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X,,,,,
#Wavegen Channel 1: Running,,,,,
#Mode: Simple,,,,,
#Type: Triangle,,,,,
#Frequency: 100 Hz,,,,,
#Period: 10 ms,,,,,
#Amplitude: 1 V,,,,,
#Offset: 0 V,,,,,
#Symmetry: 50 %,,,,,
#Phase: 0 ¡Æ,,,,,
#Wavegen Channel 2: Running,,,,,
#Mode: Simple,,,,,
#Type: DC,,,,,
#Offset: 3 V,,,,,
#Power Supplies: ON,,,,,
#Positive Supply: ON,,,,,
#Voltage: 4 V,,,,,
#Negative Supply: ON,,,,,
#Voltage: -4 V,,,,,
,,,,,
Time (s),Channel 1 (V),Channel 2 (V),average1,timeaverage,
-0.025214583,0.164350379,0.837175115,0.140605986,-0.025183333,-770.8324423
-0.025208333,0.160565041,0.841322007,0.135788284,-0.025177083,-770.8324423
-0.025202083,0.156779703,0.84235873,0.130970581,-0.025170833,-825.8919025
-0.025195833,0.156779703,0.845468899,0.125808757,-0.025164583,-825.8919025
-0.025189583,0.141638351,0.847542345,0.120646932,-0.025158333,-770.8324423
-0.025183333,0.141638351,0.849961365,0.115829229,-0.025152083,-825.8919025
-0.025177083,0.134067676,0.852380385,0.110667405,-0.025145833,-770.8324423
-0.025170833,0.130282338,0.85514498,0.105849702,-0.025139583,-770.8324423
-0.025164583,0.126497,0.857218426,0.101031999,-0.025133333,-770.8324423
-0.025158333,0.118926324,0.85998302,0.096214297,-0.025127083,-770.8324423
-0.025152083,0.115140986,0.86240204,0.091396594,-0.025120833,-770.8324423
-0.025145833,0.111355648,0.865166635,0.086578891,-0.025114583,-825.8919025
-0.025139583,0.10757031,0.867585655,0.081417067,-0.025108333,-825.8919025
-0.025133333,0.099999635,0.869659101,0.076255242,-0.025102083,-825.8919025
-0.025127083,0.099999635,0.87276927,0.071093418,-0.025095833,-880.9513627
-0.025120833,0.088643621,0.875533864,0.065587472,-0.025089583,-770.8324423
-0.025114583,0.084858283,0.876916161,0.060769769,-0.025083333,-825.8919025
-0.025108333,0.081072945,0.880371905,0.055607945,-0.025077083,-880.9513627
-0.025102083,0.077287607,0.882790925,0.050101999,-0.025070833,-880.9513627
-0.025095833,0.073502269,0.884864371,0.044596053,-0.025064583,-880.9513627
-0.025089583,0.065931594,0.887283391,0.039090107,-0.025058333,-880.9513627
-0.025083333,0.062146256,0.889702411,0.033584161,-0.025052083,-880.9513627
-0.025077083,0.05457558,0.892467006,0.028078215,-0.025045833,-825.8919025
-0.025070833,0.050790242,0.8952316,0.02291639,-0.025039583,-825.8919025
-0.025064583,0.043219566,0.897996195,0.017754566,-0.025033333,-880.9513627
-0.025058333,0.039434228,0.900415215,0.01224862,-0.025027083,-880.9513627
-0.025052083,0.03564889,0.902834235,0.006742674,-0.025020833,-825.8919025
-0.025045833,0.028078215,0.904907681,0.00158085,-0.025014583,-825.8919025
-0.025039583,0.020507539,0.907672275,-0.003580975,-0.025008333,-825.8919025
-0.025033333,0.016722201,0.909745721,-0.008742799,-0.025002083,-880.9513627
-0.025027083,0.012936863,0.912164742,-0.014248745,-0.024995833,-880.9513627
-0.025020833,0.005366187,0.914929336,-0.019754691,-0.024989583,-825.8919025
-0.025014583,0.00158085,0.917693931,-0.024916516,-0.024983333,-880.9513627
-0.025008333,-0.002204488,0.920112951,-0.030422462,-0.024977083,-880.9513627
-0.025002083,-0.005989826,0.922877545,-0.035928408,-0.024970833,-936.0108228
-0.024995833,-0.01734584,0.924605417,-0.041778475,-0.024964583,-825.8919025
-0.024989583,-0.021131178,0.927024437,-0.0469403,-0.024958333,-825.8919025
-0.024983333,-0.021131178,0.930825755,-0.052102124,-0.024952083,-936.0108228
-0.024977083,-0.028701854,0.932208052,-0.057952192,-0.024945833,-936.0108228
-0.024970833,-0.036272529,0.935318221,-0.063802259,-0.024939583,-880.9513627
-0.024964583,-0.043843205,0.937737241,-0.069308205,-0.024933333,-880.9513627
-0.024958333,-0.047628543,0.939465112,-0.074814151,-0.024927083,-825.8919025
-0.024952083,-0.051413881,0.942575281,-0.079975976,-0.024920833,-880.9513627
-0.024945833,-0.058984557,0.945339876,-0.085481922,-0.024914583,-880.9513627
-0.024939583,-0.062769895,0.947413322,-0.090987868,-0.024908333,-880.9513627
-0.024933333,-0.07034057,0.950177916,-0.096493814,-0.024902083,-880.9513627
-0.024927083,-0.074125908,0.952596936,-0.10199976,-0.024895833,-825.8919025
-0.024920833,-0.077911246,0.955015957,-0.107161584,-0.024889583,-825.8919025
-0.024914583,-0.085481922,0.957780551,-0.112323409,-0.024883333,-825.8919025
-0.024908333,-0.093052598,0.960199571,-0.117485233,-0.024877083,-825.8919025
-0.024902083,-0.096837936,0.962964166,-0.122647057,-0.024870833,-880.9513627
-0.024895833,-0.104408611,0.96572876,-0.128153004,-0.024864583,-825.8919025
-0.024889583,-0.104408611,0.967456632,-0.133314828,-0.024858333,-880.9513627
-0.024883333,-0.111979287,0.969875652,-0.138820774,-0.024852083,-880.9513627
-0.024877083,-0.119549963,0.972985821,-0.14432672,-0.024845833,-825.8919025
-0.024870833,-0.123335301,0.975404841,-0.149488544,-0.024839583,-880.9513627
-0.024864583,-0.130905977,0.977823861,-0.15499449,-0.024833333,-880.9513627
-0.024858333,-0.130905977,0.979897307,-0.160500436,-0.024827083,-936.0108228
-0.024852083,-0.134691314,0.981970753,-0.166350504,-0.024820833,-991.070283
-0.024845833,-0.14226199,0.985080922,-0.172544693,-0.024814583,-936.0108228
-0.024839583,-0.149832666,0.987499942,-0.178394761,-0.024808333,-936.0108228
-0.024833333,-0.157403342,0.989918962,-0.184244829,-0.024802083,-880.9513627
-0.024827083,-0.16118868,0.992683557,-0.189750775,-0.024795833,-936.0108228
-0.024820833,-0.164974017,0.994757003,-0.195600842,-0.024789583,-991.070283
-0.024814583,-0.172544693,0.997867172,-0.201795031,-0.024783333,-936.0108228
-0.024808333,-0.176330031,1.000286192,-0.207645099,-0.024777083,-936.0108228
-0.024802083,-0.183900707,1.001668489,-0.213495167,-0.024770833,-936.0108228
-0.024795833,-0.191471383,0.999940617,-0.219345234,-0.024764583,-880.9513627
-0.024789583,-0.195256721,0.997867172,-0.22485118,-0.024758333,-936.0108228
-0.024783333,-0.202827396,0.995448151,-0.230701248,-0.024752083,-880.9513627
-0.024777083,-0.206612734,0.991992408,-0.236207194,-0.024745833,-880.9513627
-0.024770833,-0.21418341,0.989227814,-0.24171314,-0.024739583,-825.8919025
-0.024764583,-0.217968748,0.987154368,-0.246874964,-0.024733333,-936.0108228
-0.024758333,-0.225539424,0.984389773,-0.252725032,-0.024727083,-770.8324423
-0.024752083,-0.233110099,0.982316327,-0.257542735,-0.024720833,-825.8919025
-0.024745833,-0.236895437,0.979206159,-0.262704559,-0.024714583,-825.8919025
-0.024739583,-0.240680775,0.977132713,-0.267866384,-0.024708333,-825.8919025
-0.024733333,-0.248251451,0.975059267,-0.273028208,-0.024702083,-770.8324423
-0.024727083,-0.252036789,0.972294672,-0.277845911,-0.024695833,-825.8919025
-0.024720833,-0.259607465,0.969530078,-0.283007735,-0.024689583,-770.8324423
-0.024714583,-0.263392803,0.967456632,-0.287825438,-0.024683333,-770.8324423
-0.024708333,-0.26717814,0.965037612,-0.292643141,-0.024677083,-825.8919025
-0.024702083,-0.270963478,0.962964166,-0.297804965,-0.024670833,-825.8919025
-0.024695833,-0.282319492,0.959853997,-0.30296679,-0.024664583,-770.8324423
-0.024689583,-0.278534154,0.956743828,-0.307784492,-0.024658333,-825.8919025
-0.024683333,-0.289890168,0.955361531,-0.312946317,-0.024652083,-770.8324423
-0.024677083,-0.293675506,0.952251362,-0.317764019,-0.024645833,-825.8919025
-0.024670833,-0.297460844,0.949486768,-0.322925844,-0.024639583,-825.8919025
-0.024664583,-0.301246181,0.947413322,-0.328087668,-0.024633333,-880.9513627
-0.024658333,-0.308816857,0.944994301,-0.333593614,-0.024627083,-825.8919025
-0.024652083,-0.312602195,0.942575281,-0.338755439,-0.024620833,-825.8919025
-0.024645833,-0.316387533,0.939810687,-0.343917263,-0.024614583,-770.8324423
-0.024639583,-0.323958209,0.937391667,-0.348734966,-0.024608333,-825.8919025
-0.024633333,-0.327743547,0.934281498,-0.35389679,-0.024602083,-770.8324423
-0.024627083,-0.335314222,0.932553626,-0.358714493,-0.024595833,-825.8919025
-0.024620833,-0.335314222,0.930134606,-0.363876317,-0.024589583,-880.9513627
-0.024614583,-0.342884898,0.927715586,-0.369382263,-0.024583333,-770.8324423
-0.024608333,-0.350455574,0.924605417,-0.374199966,-0.024577083,-770.8324423
-0.024602083,-0.354240912,0.921840822,-0.379017669,-0.024570833,-825.8919025
-0.024595833,-0.361811588,0.920112951,-0.384179493,-0.024564583,-770.8324423
-0.024589583,-0.365596925,0.917348356,-0.388997196,-0.024558333,-770.8324423
-0.024583333,-0.369382263,0.914238187,-0.393814899,-0.024552083,-715.7729822
-0.024577083,-0.369382263,0.912164742,-0.39828848,-0.024545833,-880.9513627
-0.024570833,-0.380738277,0.909400147,-0.403794426,-0.024539583,-715.7729822
-0.024564583,-0.380738277,0.906981127,-0.408268007,-0.024533333,-880.9513627
-0.024558333,-0.392094291,0.904907681,-0.413773953,-0.024527083,-770.8324423
-0.024552083,-0.395879629,0.902488661,-0.418591656,-0.024520833,-770.8324423
-0.024545833,-0.395879629,0.900415215,-0.423409359,-0.024514583,-825.8919025
-0.024539583,-0.403450304,0.897996195,-0.428571183,-0.024508333,-825.8919025
-0.024533333,-0.41102098,0.894540452,-0.433733007,-0.024502083,-770.8324423
-0.024527083,-0.414806318,0.89281258,-0.43855071,-0.024495833,-770.8324423
-0.024520833,-0.418591656,0.890047985,-0.443368413,-0.024489583,-770.8324423
-0.024514583,-0.418591656,0.886937817,-0.448186116,-0.024483333,-770.8324423
-0.024508333,-0.42994767,0.885555519,-0.453003818,-0.024477083,-770.8324423
-0.024502083,-0.42994767,0.882445351,-0.457821521,-0.024470833,-770.8324423
-0.024495833,-0.441303683,0.879680756,-0.462639224,-0.024464583,-770.8324423
-0.024489583,-0.445089021,0.87760731,-0.467456927,-0.024458333,-715.7729822
-0.024483333,-0.448874359,0.874842716,-0.471930508,-0.024452083,-715.7729822
-0.024477083,-0.452659697,0.872423695,-0.476404089,-0.024445833,-770.8324423
-0.024470833,-0.460230373,0.870004675,-0.481221792,-0.024439583,-660.713522
-0.024464583,-0.464015711,0.866894506,-0.485351251,-0.024433333,-715.7729822
-0.024458333,-0.467801048,0.865166635,-0.489824832,-0.024427083,-715.7729822
-0.024452083,-0.471586386,0.86240204,-0.494298414,-0.024420833,-770.8324423
-0.024445833,-0.471586386,0.85998302,-0.499116116,-0.024414583,-770.8324423
-0.024439583,-0.4829424,0.857564,-0.503933819,-0.024408333,-660.713522
-0.024433333,-0.4829424,0.854453831,-0.508063279,-0.024402083,-770.8324423
-0.024427083,-0.494298414,0.852380385,-0.512880981,-0.024395833,-715.7729822
-0.024420833,-0.494298414,0.850306939,-0.517354563,-0.024389583,-715.7729822
-0.024414583,-0.498083752,0.847542345,-0.521828144,-0.024383333,-770.8324423
-0.024408333,-0.505654427,0.845123325,-0.526645846,-0.024377083,-715.7729822
-0.024402083,-0.505654427,0.843049879,-0.531119428,-0.024370833,-825.8919025
-0.024395833,-0.513225103,0.839594136,-0.536281252,-0.024364583,-715.7729822
-0.024389583,-0.517010441,0.83752069,-0.540754833,-0.024358333,-770.8324423
-0.024383333,-0.524581117,0.835101669,-0.545572536,-0.024352083,-715.7729822
-0.024377083,-0.524581117,0.831991501,-0.550046117,-0.024345833,-770.8324423
-0.024370833,-0.528366455,0.829918055,-0.55486382,-0.024339583,-770.8324423
-0.024364583,-0.53593713,0.82715346,-0.559681523,-0.024333333,-715.7729822
-0.024358333,-0.543507806,0.824388866,-0.564155104,-0.024327083,-660.713522
-0.024352083,-0.543507806,0.82231542,-0.568284563,-0.024320833,-715.7729822
-0.024345833,-0.551078482,0.819550825,-0.572758144,-0.024314583,-660.713522
-0.024339583,-0.55486382,0.817477379,-0.576887604,-0.024308333,-660.713522
-0.024333333,-0.562434496,0.815058359,-0.581017063,-0.024302083,-605.6540618
-0.024327083,-0.562434496,0.812639339,-0.584802401,-0.024295833,-660.713522
-0.024320833,-0.570005171,0.80952917,-0.588931861,-0.024289583,-605.6540618
-0.024314583,-0.573790509,0.807455724,-0.592717199,-0.024283333,-605.6540618
-0.024308333,-0.577575847,0.805036704,-0.596502537,-0.024277083,-550.5946017
-0.024302083,-0.581361185,0.802963258,-0.599943753,-0.024270833,-550.5946017
-0.024295833,-0.585146523,0.799853089,-0.603384969,-0.024264583,-605.6540618
-0.024289583,-0.588931861,0.797088495,-0.607170307,-0.024258333,-660.713522
-0.024283333,-0.592717199,0.795015049,-0.611299766,-0.024252083,-605.6540618
-0.024277083,-0.596502537,0.792250454,-0.615085104,-0.024245833,-605.6540618
-0.024270833,-0.600287874,0.789831434,-0.618870442,-0.024239583,-605.6540618
-0.024264583,-0.604073212,0.787757988,-0.62265578,-0.024233333,-605.6540618
-0.024258333,-0.60785855,0.78464782,-0.626441118,-0.024227083,-605.6540618
-0.024252083,-0.611643888,0.782228799,-0.630226456,-0.024220833,-550.5946017
-0.024245833,-0.615429226,0.780155353,-0.633667672,-0.024214583,-605.6540618
-0.024239583,-0.615429226,0.777045185,-0.63745301,-0.024208333,-660.713522
-0.024233333,-0.619214564,0.774626164,-0.64158247,-0.024202083,-660.713522
-0.024227083,-0.62678524,0.772552719,-0.645711929,-0.024195833,-605.6540618
-0.024220833,-0.634355915,0.769788124,-0.649497267,-0.024189583,-550.5946017
-0.024214583,-0.634355915,0.767369104,-0.652938483,-0.024183333,-605.6540618
-0.024208333,-0.638141253,0.764604509,-0.656723821,-0.024177083,-605.6540618
-0.024202083,-0.641926591,0.761839915,-0.660509159,-0.024170833,-605.6540618
-0.024195833,-0.645711929,0.760112043,-0.664294497,-0.024164583,-605.6540618
-0.024189583,-0.649497267,0.758038597,-0.668079835,-0.024158333,-605.6540618
-0.024183333,-0.649497267,0.754928428,-0.671865173,-0.024152083,-715.7729822
-0.024177083,-0.657067943,0.752509408,-0.676338754,-0.024145833,-605.6540618
-0.024170833,-0.660853281,0.749744814,-0.680124092,-0.024139583,-550.5946017
-0.024164583,-0.664638619,0.748016942,-0.683565308,-0.024133333,-605.6540618
-0.024158333,-0.668423956,0.744906773,-0.687350646,-0.024127083,-605.6540618
-0.024152083,-0.672209294,0.742487753,-0.691135984,-0.024120833,-550.5946017
-0.024145833,-0.675994632,0.740068733,-0.6945772,-0.024114583,-605.6540618
-0.024139583,-0.67977997,0.737649713,-0.698362538,-0.024108333,-605.6540618
-0.024133333,-0.683565308,0.73419397,-0.702147876,-0.024102083,-605.6540618
-0.024127083,-0.687350646,0.732120524,-0.705933214,-0.024095833,-550.5946017
-0.024120833,-0.691135984,0.729701504,-0.70937443,-0.024089583,-550.5946017
-0.024114583,-0.698706659,0.727282483,-0.712815646,-0.024083333,-550.5946017
-0.024108333,-0.698706659,0.725209037,-0.716256862,-0.024077083,-605.6540618
-0.024102083,-0.698706659,0.722444443,-0.7200422,-0.024070833,-660.713522
-0.024095833,-0.706277335,0.720025423,-0.72417166,-0.024064583,-605.6540618
-0.024089583,-0.710062673,0.717606403,-0.727956998,-0.024058333,-605.6540618
-0.024083333,-0.710062673,0.714841808,-0.731742336,-0.024052083,-660.713522
-0.024077083,-0.717633349,0.712422788,-0.735871795,-0.024045833,-550.5946017
-0.024070833,-0.721418687,0.710349342,-0.739313011,-0.024039583,-605.6540618
-0.024064583,-0.725204025,0.706893599,-0.743098349,-0.024033333,-550.5946017
-0.024058333,-0.725204025,0.705511302,-0.746539566,-0.024027083,-660.713522
-0.024052083,-0.728989363,0.702055558,-0.750669025,-0.024020833,-605.6540618
-0.024045833,-0.736560038,0.699290964,-0.754454363,-0.024014583,-550.5946017
-0.024039583,-0.740345376,0.697217518,-0.757895579,-0.024008333,-550.5946017
-0.024033333,-0.744130714,0.694452923,-0.761336795,-0.024002083,-550.5946017
-0.024027083,-0.747916052,0.692033903,-0.764778012,-0.023995833,-550.5946017
-0.024020833,-0.75170139,0.689960457,-0.768219228,-0.023989583,-550.5946017
-0.024014583,-0.755486728,0.686850289,-0.771660444,-0.023983333,-495.5351415
-0.024008333,-0.755486728,0.684776843,-0.774757539,-0.023977083,-605.6540618
-0.024002083,-0.763057404,0.682357822,-0.778542877,-0.023970833,-550.5946017
-0.023995833,-0.763057404,0.679938802,-0.781984093,-0.023964583,-550.5946017
-0.023989583,-0.770628079,0.677865356,-0.785425309,-0.023958333,-495.5351415
-0.023983333,-0.770628079,0.675100762,-0.788522404,-0.023952083,-605.6540618
-0.023977083,-0.774413417,0.672681742,-0.792307742,-0.023945833,-550.5946017
-0.023970833,-0.778198755,0.669917147,-0.795748958,-0.023939583,-495.5351415
-0.023964583,-0.781984093,0.667152553,-0.798846053,-0.023933333,-550.5946017
-0.023958333,-0.785769431,0.665079107,-0.802287269,-0.023927083,-550.5946017
-0.023952083,-0.789554769,0.661968938,-0.805728485,-0.023920833,-495.5351415
-0.023945833,-0.789554769,0.659549918,-0.80882558,-0.023914583,-550.5946017
-0.023939583,-0.797125445,0.657476472,-0.812266796,-0.023908333,-495.5351415
-0.023933333,-0.800910782,0.654711877,-0.815363891,-0.023902083,-495.5351415
-0.023927083,-0.800910782,0.652292857,-0.818460985,-0.023895833,-495.5351415
-0.023920833,-0.80469612,0.649528263,-0.82155808,-0.023889583,-495.5351415
-0.023914583,-0.812266796,0.647109242,-0.824655175,-0.023883333,-440.4756813
-0.023908333,-0.812266796,0.644690222,-0.827408148,-0.023877083,-495.5351415
-0.023902083,-0.812266796,0.641925628,-0.830505242,-0.023870833,-550.5946017
-0.023895833,-0.819837472,0.639506607,-0.833946459,-0.023864583,-495.5351415
-0.023889583,-0.82362281,0.636396439,-0.837043553,-0.023858333,-495.5351415
-0.023883333,-0.82362281,0.634668567,-0.840140648,-0.023852083,-495.5351415
-0.023877083,-0.827408148,0.632249547,-0.843237742,-0.023845833,-550.5946017
-0.023870833,-0.831193486,0.629484952,-0.846678959,-0.023839583,-440.4756813
-0.023864583,-0.834978823,0.627065932,-0.849431932,-0.023833333,-440.4756813
-0.023858333,-0.834978823,0.624646912,-0.852184905,-0.023827083,-550.5946017
-0.023852083,-0.838764161,0.622573466,-0.855626121,-0.023820833,-495.5351415
-0.023845833,-0.842549499,0.619808872,-0.858723216,-0.023814583,-495.5351415
-0.023839583,-0.846334837,0.617389851,-0.86182031,-0.023808333,-440.4756813
-0.023833333,-0.850120175,0.615316405,-0.864573283,-0.023802083,-385.4162212
-0.023827083,-0.853905513,0.612551811,-0.866982135,-0.023795833,-440.4756813
-0.023820833,-0.857690851,0.609441642,-0.869735108,-0.023789583,-385.4162212
-0.023814583,-0.857690851,0.607368196,-0.872143959,-0.023783333,-440.4756813
-0.023808333,-0.865261526,0.604258027,-0.874896932,-0.023777083,-330.356761
-0.023802083,-0.861476189,0.601839007,-0.876961662,-0.023770833,-495.5351415
-0.023795833,-0.865261526,0.599765561,-0.880058756,-0.023764583,-495.5351415
-0.023789583,-0.872832202,0.597000967,-0.883155851,-0.023758333,-385.4162212
-0.023783333,-0.872832202,0.594927521,-0.885564702,-0.023752083,-440.4756813
-0.023777083,-0.87661754,0.592162926,-0.888317675,-0.023745833,-385.4162212
-0.023770833,-0.87661754,0.589743906,-0.890726527,-0.023739583,-440.4756813
-0.023764583,-0.87661754,0.588016035,-0.8934795,-0.023733333,-440.4756813
-0.023758333,-0.884188216,0.58525144,-0.896232473,-0.023727083,-385.4162212
-0.023752083,-0.884188216,0.582141271,-0.898641324,-0.023720833,-495.5351415
-0.023745833,-0.887973554,0.580067825,-0.901738419,-0.023714583,-495.5351415
-0.023739583,-0.887973554,0.577648805,-0.904835513,-0.023708333,-440.4756813
-0.023733333,-0.89554423,0.574538636,-0.907588487,-0.023702083,-385.4162212
-0.023727083,-0.899329567,0.57246519,-0.909997338,-0.023695833,-385.4162212
-0.023720833,-0.899329567,0.569700596,-0.912406189,-0.023689583,-495.5351415
-0.023714583,-0.903114905,0.567281576,-0.915503284,-0.023683333,-385.4162212
-0.023708333,-0.903114905,0.564516981,-0.917912135,-0.023677083,-440.4756813
-0.023702083,-0.906900243,0.561752387,-0.920665108,-0.023670833,-440.4756813
-0.023695833,-0.906900243,0.559333366,-0.923418081,-0.023664583,-495.5351415
-0.023689583,-0.910685581,0.557605495,-0.926515176,-0.023658333,-440.4756813
-0.023683333,-0.918256257,0.554149752,-0.929268149,-0.023652083,-385.4162212
-0.023677083,-0.922041595,0.552767454,-0.931677,-0.023645833,-385.4162212
-0.023670833,-0.918256257,0.55000286,-0.934085852,-0.023639583,-440.4756813
-0.023664583,-0.922041595,0.547238265,-0.936838825,-0.023633333,-385.4162212
-0.023658333,-0.925826933,0.54516482,-0.939247676,-0.023627083,-385.4162212
-0.023652083,-0.933397608,0.542054651,-0.941656527,-0.023620833,-385.4162212
-0.023645833,-0.929612271,0.539290056,-0.944065379,-0.023614583,-495.5351415
-0.023639583,-0.933397608,0.536871036,-0.947162473,-0.023608333,-440.4756813
-0.023633333,-0.937182946,0.534106442,-0.949915447,-0.023602083,-385.4162212
-0.023627083,-0.940968284,0.532032996,-0.952324298,-0.023595833,-330.356761
-0.023620833,-0.940968284,0.529613975,-0.954389028,-0.023589583,-385.4162212
-0.023614583,-0.944753622,0.526503807,-0.956797879,-0.023583333,-330.356761
-0.023608333,-0.94853896,0.524775935,-0.958862609,-0.023577083,-385.4162212
-0.023602083,-0.94853896,0.52201134,-0.96127146,-0.023570833,-440.4756813
-0.023595833,-0.94853896,0.519246746,-0.964024433,-0.023564583,-440.4756813
-0.023589583,-0.952324298,0.516827726,-0.966777406,-0.023558333,-330.356761
-0.023583333,-0.959894974,0.514063131,-0.968842136,-0.023552083,-330.356761
-0.023577083,-0.963680312,0.511644111,-0.970906866,-0.023545833,-275.2973008
-0.023570833,-0.963680312,0.509225091,-0.972627474,-0.023539583,-275.2973008
-0.023564583,-0.963680312,0.506114922,-0.974348082,-0.023533333,-385.4162212
-0.023558333,-0.963680312,0.503695902,-0.976756933,-0.023527083,-440.4756813
-0.023552083,-0.967465649,0.501622456,-0.979509906,-0.023520833,-385.4162212
-0.023545833,-0.967465649,0.498857861,-0.981918758,-0.023514583,-385.4162212
-0.023539583,-0.975036325,0.49712999,-0.984327609,-0.023508333,-330.356761
-0.023533333,-0.978821663,0.494019821,-0.986392339,-0.023502083,-275.2973008
-0.023527083,-0.978821663,0.490909652,-0.988112947,-0.023495833,-330.356761
-0.023520833,-0.975036325,0.489181781,-0.990177677,-0.023489583,-385.4162212
-0.023514583,-0.982607001,0.486417186,-0.992586528,-0.023483333,-275.2973008
-0.023508333,-0.982607001,0.483998166,-0.994307136,-0.023477083,-385.4162212
-0.023502083,-0.982607001,0.48192472,-0.996715988,-0.023470833,-385.4162212
-0.023495833,-0.990177677,0.479160125,-0.999124839,-0.023464583,-330.356761
-0.023489583,-0.993963015,0.476395531,-1.001189569,-0.023458333,-275.2973008
-0.023483333,-0.993963015,0.473630936,-1.002910177,-0.023452083,-275.2973008
-0.023477083,-0.993963015,0.471211916,-1.004630785,-0.023445833,-385.4162212
-0.023470833,-0.997748353,0.46913847,-1.007039636,-0.023439583,-275.2973008
-0.023464583,-0.997748353,0.466373876,-1.008760245,-0.023433333,-330.356761
-0.023458333,-1.00153369,0.463609281,-1.010824974,-0.023427083,-275.2973008
-0.023452083,-1.00153369,0.461535835,-1.012545582,-0.023420833,-330.356761
-0.023445833,-1.00153369,0.458425667,-1.014610312,-0.023414583,-330.356761
-0.023439583,-1.009104366,0.456352221,-1.016675042,-0.023408333,-330.356761
-0.023433333,-1.009104366,0.454969923,-1.018739772,-0.023402083,-330.356761
-0.023427083,-1.012889704,0.451859755,-1.020804501,-0.023395833,-330.356761
-0.023420833,-1.012889704,0.449440734,-1.022869231,-0.023389583,-275.2973008
-0.023414583,-1.012889704,0.447021714,-1.024589839,-0.023383333,-275.2973008
-0.023408333,-1.02046038,0.44425712,-1.026310447,-0.023377083,-220.2378407
-0.023402083,-1.016675042,0.4418381,-1.027686934,-0.023370833,-330.356761
-0.023395833,-1.02046038,0.439419079,-1.029751664,-0.023364583,-275.2973008
-0.023389583,-1.02046038,0.435963336,-1.031472272,-0.023358333,-330.356761
-0.023383333,-1.024245718,0.434235465,-1.033537002,-0.023352083,-330.356761
-0.023377083,-1.024245718,0.43147087,-1.035601731,-0.023345833,-275.2973008
-0.023370833,-1.031816394,0.428706276,-1.03732234,-0.023339583,-220.2378407
-0.023364583,-1.031816394,0.42663283,-1.038698826,-0.023333333,-220.2378407
-0.023358333,-1.035601731,0.423868235,-1.040075313,-0.023327083,-220.2378407
-0.023352083,-1.031816394,0.421449215,-1.041451799,-0.023320833,-330.356761
-0.023345833,-1.031816394,0.419375769,-1.043516529,-0.023314583,-330.356761
-0.023339583,-1.035601731,0.4162656,-1.045581259,-0.023308333,-275.2973008
-0.023333333,-1.039387069,0.41384658,-1.047301867,-0.023302083,-330.356761
-0.023327083,-1.039387069,0.41142756,-1.049366596,-0.023295833,-330.356761
-0.023320833,-1.043172407,0.408662965,-1.051431326,-0.023289583,-220.2378407
-0.023314583,-1.046957745,0.406935094,-1.052807813,-0.023283333,-275.2973008
-0.023308333,-1.043172407,0.404170499,-1.054528421,-0.023277083,-330.356761
-0.023302083,-1.046957745,0.40106033,-1.056593151,-0.023270833,-275.2973008
-0.023295833,-1.046957745,0.399678033,-1.058313759,-0.023264583,-275.2973008
-0.023289583,-1.050743083,0.396913439,-1.060034367,-0.023258333,-275.2973008
-0.023283333,-1.054528421,0.394148844,-1.061754975,-0.023252083,-220.2378407
-0.023277083,-1.054528421,0.392075398,-1.063131461,-0.023245833,-165.1783805
-0.023270833,-1.054528421,0.388619655,-1.064163826,-0.023239583,-220.2378407
-0.023264583,-1.062099097,0.386546209,-1.065540313,-0.023233333,-165.1783805
