,time,V1,V2,sineoutput_freq,sineoutput_amplitude,Resistance,Inductance
1848,0.00084,4.055677725919142,0.4638230241625007,2200,5,220,0.1
1849,0.0008404545454545455,4.040536374373245,0.4638230241625007,2200,5,220,0.1
1850,0.000840909090909091,4.029180360713822,0.4676238266660589,2200,5,220,0.1
1851,0.0008413636363636364,4.01025367128145,0.4790262341767336,2200,5,220,0.1
1852,0.0008418181818181819,3.9913269818490784,0.4828270366802918,2200,5,220,0.1
1853,0.0008422727272727273,3.9761856303031804,0.4790262341767336,2200,5,220,0.1
1854,0.0008427272727272728,3.957258940870809,0.48662783918385005,2200,5,220,0.1
1855,0.0008431818181818182,3.938332251438437,0.4904286416874083,2200,5,220,0.1
1856,0.0008436363636363637,3.915620224119591,0.4942294441909665,2200,5,220,0.1
1857,0.0008440909090909091,3.896693534687219,0.4942294441909665,2200,5,220,0.1
1858,0.0008445454545454546,3.8777668452548477,0.4980302466945247,2200,5,220,0.1
1859,0.000845,3.8588401558224756,0.4980302466945247,2200,5,220,0.1
1860,0.0008454545454545455,3.8436988042765785,0.4980302466945247,2200,5,220,0.1
1861,0.000845909090909091,3.8209867769577324,0.501831049198083,2200,5,220,0.1
1862,0.0008463636363636364,3.8020600875253603,0.5094326542051995,2200,5,220,0.1
1863,0.0008468181818181819,3.783133398092988,0.5132334567087576,2200,5,220,0.1
1864,0.0008472727272727273,3.764206708660617,0.5170342592123158,2200,5,220,0.1
1865,0.0008477272727272727,3.745280019228245,0.5322374692265488,2200,5,220,0.1
1866,0.0008481818181818181,3.730138667682348,0.536038271730107,2200,5,220,0.1
1867,0.0008486363636363636,3.71499731613645,0.5322374692265488,2200,5,220,0.1
1868,0.000849090909090909,3.6922852888176037,0.5284366667229906,2200,5,220,0.1
1869,0.0008495454545454545,3.6733585993852325,0.536038271730107,2200,5,220,0.1
1870,0.00085,3.6544319099528604,0.5398390742336653,2200,5,220,0.1
1871,0.0008504545454545454,3.6317198826340142,0.5436398767372235,2200,5,220,0.1
1872,0.0008509090909090909,3.609007855315168,0.5398390742336653,2200,5,220,0.1
1873,0.0008513636363636363,3.582510490109848,0.5436398767372235,2200,5,220,0.1
1874,0.0008518181818181818,3.5597984627910018,0.55124148174434,2200,5,220,0.1
1875,0.0008522727272727272,3.5370864354721556,0.5550422842478981,2200,5,220,0.1
1876,0.0008527272727272727,3.5181597460397835,0.5588430867514564,2200,5,220,0.1
1877,0.0008531818181818181,3.4992330566074115,0.5588430867514564,2200,5,220,0.1
1878,0.0008536363636363636,3.4840917050615143,0.5664446917585728,2200,5,220,0.1
1879,0.0008540909090909091,3.461379677742668,0.5664446917585728,2200,5,220,0.1
1880,0.0008545454545454545,3.442452988310296,0.5702454942621311,2200,5,220,0.1
1881,0.000855,3.423526298877925,0.5740462967656893,2200,5,220,0.1
1882,0.0008554545454545454,3.400814271559079,0.5702454942621311,2200,5,220,0.1
1883,0.0008559090909090909,3.3818875821267067,0.5778470992692475,2200,5,220,0.1
1884,0.0008563636363636363,3.3553902169213856,0.5778470992692475,2200,5,220,0.1
1885,0.0008568181818181818,3.3251075138295914,0.5816479017728058,2200,5,220,0.1
1886,0.0008572727272727272,3.3099661622836933,0.5816479017728058,2200,5,220,0.1
1887,0.0008577272727272727,3.287254134964847,0.585448704276364,2200,5,220,0.1
1888,0.0008581818181818182,3.268327445532476,0.5930503092834805,2200,5,220,0.1
1889,0.0008586363636363636,3.24561541821363,0.5892495067799223,2200,5,220,0.1
1890,0.0008590909090909091,3.2229033908947837,0.5892495067799223,2200,5,220,0.1
1891,0.0008595454545454545,3.2001913635759376,0.5930503092834805,2200,5,220,0.1
